OmaTunniste,OmaItä,OmaPohjoinen,Kunta,vuosi,kk,siteid,longitude,latitude,rainfall_sum,t_mean_avg,t_mean_min,t_mean_max,rainfall_stddev
Tampere,3335000,6835000,Tampere,1981,11,833,3335000,6835000,67,-1.096666675,-5,3.4,3.081461066
Tampere,3335000,6835000,Tampere,1981,12,833,3335000,6835000,63,-8.080645096,-19.9,0.7,3.209193782
Tampere,3335000,6835000,Tampere,1982,1,833,3335000,6835000,25,-12.51612913,-23.2,-0.1,1.536649056
Tampere,3335000,6835000,Tampere,1982,2,833,3335000,6835000,7,-6.882142792,-19,0.4,0.799305254
Tampere,3335000,6835000,Tampere,1982,3,833,3335000,6835000,13,-0.577419356,-8.9,6.1,0.885971916
Tampere,3335000,6835000,Tampere,1982,4,833,3335000,6835000,37,1.963333342,-2.3,6.5,2.095698934
Tampere,3335000,6835000,Tampere,1982,5,833,3335000,6835000,49,8.377419349,2.1,16.7,3.649421813
Tampere,3335000,6835000,Tampere,1982,6,833,3335000,6835000,17,11.29000003,4.3,20.7,1.832340379
Tampere,3335000,6835000,Tampere,1982,7,833,3335000,6835000,21,17.1516129,13.2,21.9,2.343602594
Tampere,3335000,6835000,Tampere,1982,8,833,3335000,6835000,123,15.43548396,11.8,21.6,6.76502708
Tampere,3335000,6835000,Tampere,1982,9,833,3335000,6835000,39,9.30333341,5.4,15.6,2.306662016
Tampere,3335000,6835000,Tampere,1982,10,833,3335000,6835000,26,3.545161303,-5,9.8,2.31079747
Tampere,3335000,6835000,Tampere,1982,11,833,3335000,6835000,98,2.516666665,-4.1,8.1,3.921060143
Tampere,3335000,6835000,Tampere,1982,12,833,3335000,6835000,43,-1.787096759,-12.4,2.3,2.155263624
Tampere,3335000,6835000,Tampere,1983,1,833,3335000,6835000,55,-2.783870977,-13.9,2.6,2.825003568
Tampere,3335000,6835000,Tampere,1983,2,833,3335000,6835000,2,-9.457143022,-19.2,0.1,0.262265264
Tampere,3335000,6835000,Tampere,1983,3,833,3335000,6835000,14,-3.896774166,-17,1.7,1.090526163
Tampere,3335000,6835000,Tampere,1983,4,833,3335000,6835000,22,4.51000004,-1,13,2.033060091
Tampere,3335000,6835000,Tampere,1983,5,833,3335000,6835000,34,11.03870969,5.6,15.3,2.328874388
Tampere,3335000,6835000,Tampere,1983,6,833,3335000,6835000,51,13.74666656,8.3,19,3.843041181
Tampere,3335000,6835000,Tampere,1983,7,833,3335000,6835000,47,16.83225816,11,22.6,3.118450125
Tampere,3335000,6835000,Tampere,1983,8,833,3335000,6835000,30,14.53870976,9.3,20.8,2.330720503
Tampere,3335000,6835000,Tampere,1983,9,833,3335000,6835000,76,11.00666664,3.7,18.3,4.854669514
Tampere,3335000,6835000,Tampere,1983,10,833,3335000,6835000,74,4.954838716,-0.3,9.9,4.333416046
Tampere,3335000,6835000,Tampere,1983,11,833,3335000,6835000,34,-3.036666595,-14.4,6.2,2.1772069
Tampere,3335000,6835000,Tampere,1983,12,833,3335000,6835000,85,-4.729032248,-22,1.5,4.130921947
Tampere,3335000,6835000,Tampere,1984,1,833,3335000,6835000,69,-6.354838717,-24.1,1.4,2.728976333
Tampere,3335000,6835000,Tampere,1984,2,833,3335000,6835000,27,-5.979310354,-16.1,0,2.086196719
Tampere,3335000,6835000,Tampere,1984,3,833,3335000,6835000,38,-5.63548391,-12.2,1.6,2.871813334
Tampere,3335000,6835000,Tampere,1984,4,833,3335000,6835000,17,3.940000014,-0.4,11,1.6543221
Tampere,3335000,6835000,Tampere,1984,5,833,3335000,6835000,22,12.95161295,0,20.8,3.407771005
Tampere,3335000,6835000,Tampere,1984,6,833,3335000,6835000,89,13.67666667,7.6,19.6,4.597475569
Tampere,3335000,6835000,Tampere,1984,7,833,3335000,6835000,89,15.20967742,11.9,19.3,3.783666084
Tampere,3335000,6835000,Tampere,1984,8,833,3335000,6835000,37,14.01290323,7.1,21.4,2.73763103
Tampere,3335000,6835000,Tampere,1984,9,833,3335000,6835000,94,9.126666737,4.7,13.5,5.103976363
Tampere,3335000,6835000,Tampere,1984,10,833,3335000,6835000,89,6.222580604,-0.8,13.4,4.039322843
Tampere,3335000,6835000,Tampere,1984,11,833,3335000,6835000,31,0.353333307,-9.8,9.4,2.125109869
Tampere,3335000,6835000,Tampere,1984,12,833,3335000,6835000,35,-2.835483898,-8.5,3.2,2.232217664
Tampere,3335000,6835000,Tampere,1985,1,833,3335000,6835000,26,-17.71612904,-29.8,-3.2,1.695027516
Tampere,3335000,6835000,Tampere,1985,2,833,3335000,6835000,18,-17.42142863,-24.8,-1.4,1.19301317
Tampere,3335000,6835000,Tampere,1985,3,833,3335000,6835000,33,-2.619354843,-8.5,1.4,2.128152311
Tampere,3335000,6835000,Tampere,1985,4,833,3335000,6835000,43,0.386666675,-3.5,4.4,2.884959013
Tampere,3335000,6835000,Tampere,1985,5,833,3335000,6835000,38,8.290322581,1.3,20,3.127402302
Tampere,3335000,6835000,Tampere,1985,6,833,3335000,6835000,45,13.47666678,7.5,19.7,3.224368423
Tampere,3335000,6835000,Tampere,1985,7,833,3335000,6835000,59,15.60645153,9.7,19,3.102201785
Tampere,3335000,6835000,Tampere,1985,8,833,3335000,6835000,74,15.34516135,10.3,20.7,4.70232155
Tampere,3335000,6835000,Tampere,1985,9,833,3335000,6835000,71,9.026666681,3.7,15.2,4.657091984
Tampere,3335000,6835000,Tampere,1985,10,833,3335000,6835000,42,6.203225843,-2.4,12.7,3.371927116
Tampere,3335000,6835000,Tampere,1985,11,833,3335000,6835000,39,-2.389999998,-17,5,2.151983848
Tampere,3335000,6835000,Tampere,1985,12,833,3335000,6835000,44,-8.006451629,-18.4,2.9,2.54000254
Tampere,3335000,6835000,Tampere,1986,1,833,3335000,6835000,35,-10.34838708,-25.4,0.3,1.96200468
Tampere,3335000,6835000,Tampere,1986,2,833,3335000,6835000,4,-12.32142864,-22.2,-4.8,0.59093684
Tampere,3335000,6835000,Tampere,1986,3,833,3335000,6835000,22,-0.796774211,-9.3,3.6,1.295982211
Tampere,3335000,6835000,Tampere,1986,4,833,3335000,6835000,31,1.553333323,-4.7,11.9,2.07586016
Tampere,3335000,6835000,Tampere,1986,5,833,3335000,6835000,47,10.70000007,4.7,14.1,3.472472392
Tampere,3335000,6835000,Tampere,1986,6,833,3335000,6835000,20,16.50666672,11.4,22,1.493279966
Tampere,3335000,6835000,Tampere,1986,7,833,3335000,6835000,74,16.3645162,12.6,19.4,5.432478988
Tampere,3335000,6835000,Tampere,1986,8,833,3335000,6835000,124,12.63870975,8.1,22.3,5.7677263
Tampere,3335000,6835000,Tampere,1986,9,833,3335000,6835000,61,6.343333368,-0.1,9.9,2.619335706
Tampere,3335000,6835000,Tampere,1986,10,833,3335000,6835000,67,5.009677366,0.1,10.2,3.76029054
Tampere,3335000,6835000,Tampere,1986,11,833,3335000,6835000,87,2.919999987,-2.2,8.5,3.871647604
Tampere,3335000,6835000,Tampere,1986,12,833,3335000,6835000,46,-9.651612931,-20.6,3.5,3.548435972
Tampere,3335000,6835000,Tampere,1987,1,833,3335000,6835000,15,-19.57419362,-33.4,-4.4,1.546414514
Tampere,3335000,6835000,Tampere,1987,2,833,3335000,6835000,24,-8.464285736,-22.5,1.1,1.938198585
Tampere,3335000,6835000,Tampere,1987,3,833,3335000,6835000,18,-6.796774305,-18.2,2.6,1.360739837
Tampere,3335000,6835000,Tampere,1987,4,833,3335000,6835000,1,2.220000009,-3.3,12.3,0.182574186
Tampere,3335000,6835000,Tampere,1987,5,833,3335000,6835000,39,7.467741982,2.4,13.9,2.555617889
Tampere,3335000,6835000,Tampere,1987,6,833,3335000,6835000,105,12.53999993,8.7,17.8,5.008613271
Tampere,3335000,6835000,Tampere,1987,7,833,3335000,6835000,67,14.60322586,10.7,20.1,5.621961545
Tampere,3335000,6835000,Tampere,1987,8,833,3335000,6835000,112,11.4096774,7.4,14.2,6.721494969
Tampere,3335000,6835000,Tampere,1987,9,833,3335000,6835000,119,8.246666678,3.2,11.6,5.950852349
Tampere,3335000,6835000,Tampere,1987,10,833,3335000,6835000,37,6.383870984,0.8,10.9,2.797848636
Tampere,3335000,6835000,Tampere,1987,11,833,3335000,6835000,40,-1.53,-9.3,6,1.988472526
Tampere,3335000,6835000,Tampere,1987,12,833,3335000,6835000,33,-5.835483941,-20.2,1.5,1.982178665
Tampere,3335000,6835000,Tampere,1988,1,833,3335000,6835000,43,-4.35161291,-17,1.9,2.275630599
Tampere,3335000,6835000,Tampere,1988,2,833,3335000,6835000,37,-5.393103482,-18.7,0.9,1.830233235
Tampere,3335000,6835000,Tampere,1988,3,833,3335000,6835000,47,-3.54193547,-10.4,1.6,2.350474672
Tampere,3335000,6835000,Tampere,1988,4,833,3335000,6835000,63,0.69999999,-4.9,5.8,3.96840974
Tampere,3335000,6835000,Tampere,1988,5,833,3335000,6835000,62,10.54193549,6.2,19.1,5.125101625
Tampere,3335000,6835000,Tampere,1988,6,833,3335000,6835000,37,16.48333338,5.9,24.4,3.588134981
Tampere,3335000,6835000,Tampere,1988,7,833,3335000,6835000,110,19.01935479,14.2,24.9,5.143531275
Tampere,3335000,6835000,Tampere,1988,8,833,3335000,6835000,82,13.81612898,12,15.7,4.223335073
Tampere,3335000,6835000,Tampere,1988,9,833,3335000,6835000,99,10.34333337,4.1,16.4,6.058052492
Tampere,3335000,6835000,Tampere,1988,10,833,3335000,6835000,52,4.099999974,-6.4,10.6,3.228901741
Tampere,3335000,6835000,Tampere,1988,11,833,3335000,6835000,4,-4.393333317,-14.1,3.8,0.507416263
Tampere,3335000,6835000,Tampere,1988,12,833,3335000,6835000,59,-7.44516125,-20.7,1.6,3.360107525
Tampere,3335000,6835000,Tampere,1989,1,833,3335000,6835000,39,-0.974193535,-11.4,3.7,2.568627934
Tampere,3335000,6835000,Tampere,1989,2,833,3335000,6835000,53,-0.567857133,-7.9,3.7,3.022621939
Tampere,3335000,6835000,Tampere,1989,3,833,3335000,6835000,47,0.874193551,-1.2,4.3,2.791307552
Tampere,3335000,6835000,Tampere,1989,4,833,3335000,6835000,42,4.826666689,-3.7,14.5,3.847076812
Tampere,3335000,6835000,Tampere,1989,5,833,3335000,6835000,39,10.39032259,6.8,18.6,2.780500458
Tampere,3335000,6835000,Tampere,1989,6,833,3335000,6835000,37,15.60666663,8.4,21.3,2.884959013
Tampere,3335000,6835000,Tampere,1989,7,833,3335000,6835000,58,16.47741948,10.6,21.1,3.84484014
Tampere,3335000,6835000,Tampere,1989,8,833,3335000,6835000,55,13.90645163,8.8,19.6,2.917872255
Tampere,3335000,6835000,Tampere,1989,9,833,3335000,6835000,23,10.88000003,5,15,2.144493081
Tampere,3335000,6835000,Tampere,1989,10,833,3335000,6835000,52,4.099999999,-0.5,9,3.123962193
Tampere,3335000,6835000,Tampere,1989,11,833,3335000,6835000,41,-0.376666653,-14.4,8.4,2.722617064
Tampere,3335000,6835000,Tampere,1989,12,833,3335000,6835000,31,-6.377419282,-22.3,2.4,2.206052281
Tampere,3335000,6835000,Tampere,1990,1,833,3335000,6835000,87,-5.674193498,-18.5,1.3,3.239540655
Tampere,3335000,6835000,Tampere,1990,2,833,3335000,6835000,71,0.357142832,-7,5.2,3.316425372
Tampere,3335000,6835000,Tampere,1990,3,833,3335000,6835000,47,-0.109677448,-8.7,9.4,3.264669128
Tampere,3335000,6835000,Tampere,1990,4,833,3335000,6835000,39,5.126666677,-3.3,11.8,2.805782207
Tampere,3335000,6835000,Tampere,1990,5,833,3335000,6835000,31,9.164516172,5.1,16.2,2.206052281
Tampere,3335000,6835000,Tampere,1990,6,833,3335000,6835000,30,14.17000004,8.2,19.7,2.435371529
Tampere,3335000,6835000,Tampere,1990,7,833,3335000,6835000,59,15.29677422,11.5,17.8,2.285531867
Tampere,3335000,6835000,Tampere,1990,8,833,3335000,6835000,71,14.93548378,10.4,20.4,3.542066707
Tampere,3335000,6835000,Tampere,1990,9,833,3335000,6835000,33,7.733333333,3.6,12.3,1.900090742
Tampere,3335000,6835000,Tampere,1990,10,833,3335000,6835000,37,4.577419391,-1.8,11,2.561501576
Tampere,3335000,6835000,Tampere,1990,11,833,3335000,6835000,40,-2.70666669,-16.6,3.2,2.382889196
Tampere,3335000,6835000,Tampere,1990,12,833,3335000,6835000,28,-1.8064516,-8.9,3.3,1.660418395
Tampere,3335000,6835000,Tampere,1991,1,833,3335000,6835000,58,-4.525806484,-18.2,3,3.870761643
Tampere,3335000,6835000,Tampere,1991,2,833,3335000,6835000,10,-8.382142921,-16.9,2.2,0.869835477
Tampere,3335000,6835000,Tampere,1991,3,833,3335000,6835000,38,-1.406451622,-9,2.7,2.390392958
Tampere,3335000,6835000,Tampere,1991,4,833,3335000,6835000,12,3.399999982,-2.6,9,1.003442351
Tampere,3335000,6835000,Tampere,1991,5,833,3335000,6835000,28,7.016129055,2.9,10.7,2.022454593
Tampere,3335000,6835000,Tampere,1991,6,833,3335000,6835000,84,12.4500001,7.7,16.2,3.968844182
Tampere,3335000,6835000,Tampere,1991,7,833,3335000,6835000,43,16.72580636,14.2,20.4,3.59330321
Tampere,3335000,6835000,Tampere,1991,8,833,3335000,6835000,81,15.83548386,11.8,21.3,5.523751258
Tampere,3335000,6835000,Tampere,1991,9,833,3335000,6835000,88,8.750000016,3,16,5.976582655
Tampere,3335000,6835000,Tampere,1991,10,833,3335000,6835000,41,5.196774239,-1.8,10.9,2.868066675
Tampere,3335000,6835000,Tampere,1991,11,833,3335000,6835000,60,2.396666689,-4,6.8,3.363085611
Tampere,3335000,6835000,Tampere,1991,12,833,3335000,6835000,46,-2.138709676,-11.8,3.8,2.554355336
Tampere,3335000,6835000,Tampere,1992,1,833,3335000,6835000,33,-2.951612938,-15,4.2,2.080632658
Tampere,3335000,6835000,Tampere,1992,2,833,3335000,6835000,36,-3.131034513,-13.3,1.6,2.721018355
Tampere,3335000,6835000,Tampere,1992,3,833,3335000,6835000,35,0.393548376,-3.9,3.7,2.305673228
Tampere,3335000,6835000,Tampere,1992,4,833,3335000,6835000,66,0.460000011,-4.9,8.6,2.987329565
Tampere,3335000,6835000,Tampere,1992,5,833,3335000,6835000,6,11.25483888,3.4,18.2,0.542792461
Tampere,3335000,6835000,Tampere,1992,6,833,3335000,6835000,17,15.66666673,9.3,21.7,1.735696885
Tampere,3335000,6835000,Tampere,1992,7,833,3335000,6835000,76,15.22258079,9.3,21,6.397075945
Tampere,3335000,6835000,Tampere,1992,8,833,3335000,6835000,129,13.57096777,10.6,21.2,6.678806152
Tampere,3335000,6835000,Tampere,1992,9,833,3335000,6835000,85,10.98999996,7.8,17.3,7.400295117
Tampere,3335000,6835000,Tampere,1992,10,833,3335000,6835000,75,-1.109677448,-8.6,7.3,4.645960206
Tampere,3335000,6835000,Tampere,1992,11,833,3335000,6835000,63,-2.743333302,-13.8,3.7,3.447637872
Tampere,3335000,6835000,Tampere,1992,12,833,3335000,6835000,31,-0.009677409,-11.2,4.3,1.807392228
Tampere,3335000,6835000,Tampere,1993,1,833,3335000,6835000,45,-2.722580673,-14.1,1.9,2.03041391
Tampere,3335000,6835000,Tampere,1993,2,833,3335000,6835000,18,-3.842857069,-15.9,3.2,1.928620419
Tampere,3335000,6835000,Tampere,1993,3,833,3335000,6835000,33,-1.258064517,-8.1,4.2,2.731733075
Tampere,3335000,6835000,Tampere,1993,4,833,3335000,6835000,27,2.149999996,-4.4,10.1,2.482351499
Tampere,3335000,6835000,Tampere,1993,5,833,3335000,6835000,5,12.33225809,5.7,18.8,0.582910753
Tampere,3335000,6835000,Tampere,1993,6,833,3335000,6835000,48,11.35999994,7,15.4,2.485821865
Tampere,3335000,6835000,Tampere,1993,7,833,3335000,6835000,77,15.70322578,9.9,20.3,4.311774327
Tampere,3335000,6835000,Tampere,1993,8,833,3335000,6835000,112,13.37419362,9.1,17,6.621567888
Tampere,3335000,6835000,Tampere,1993,9,833,3335000,6835000,14,6.683333373,3.2,10.6,1.547708725
Tampere,3335000,6835000,Tampere,1993,10,833,3335000,6835000,57,3.396774231,-3.1,10.6,4.782584895
Tampere,3335000,6835000,Tampere,1993,11,833,3335000,6835000,2,-3.623333325,-11.2,2.9,0.253708132
Tampere,3335000,6835000,Tampere,1993,12,833,3335000,6835000,54,-4.154838723,-19.4,1.6,3.15137792
Tampere,3335000,6835000,Tampere,1994,1,833,3335000,6835000,51,-5.925806429,-18,1.9,2.576152002
Tampere,3335000,6835000,Tampere,1994,2,833,3335000,6835000,0,-14.8107143,-24.8,-5.9,0
Tampere,3335000,6835000,Tampere,1994,3,833,3335000,6835000,70,-3.667741942,-17.1,2.1,4.567769273
Tampere,3335000,6835000,Tampere,1994,4,833,3335000,6835000,41,3.953333353,0.1,10.8,2.632467485
Tampere,3335000,6835000,Tampere,1994,5,833,3335000,6835000,32,7.029032215,2.5,12.8,2.183023453
Tampere,3335000,6835000,Tampere,1994,6,833,3335000,6835000,63,12.33000002,9.4,18.3,4.801939263
Tampere,3335000,6835000,Tampere,1994,7,833,3335000,6835000,14,19.02903237,13.6,24.2,1.91204445
Tampere,3335000,6835000,Tampere,1994,8,833,3335000,6835000,59,15.44838708,9.7,20.8,3.850150116
Tampere,3335000,6835000,Tampere,1994,9,833,3335000,6835000,77,10.16666665,6.5,13.5,3.775450038
Tampere,3335000,6835000,Tampere,1994,10,833,3335000,6835000,86,4.335483863,-0.8,9.7,4.903805851
Tampere,3335000,6835000,Tampere,1994,11,833,3335000,6835000,36,-1.283333349,-9.6,4,1.989628279
Tampere,3335000,6835000,Tampere,1994,12,833,3335000,6835000,41,-0.88709678,-11.6,2.7,2.103760075
Tampere,3335000,6835000,Tampere,1995,1,833,3335000,6835000,40,-4.035483822,-15.9,3,2.465678384
Tampere,3335000,6835000,Tampere,1995,2,833,3335000,6835000,64,-1.689285698,-8.3,1.7,2.8134221
Tampere,3335000,6835000,Tampere,1995,3,833,3335000,6835000,41,-0.658064513,-5.7,1.7,2.454751811
Tampere,3335000,6835000,Tampere,1995,4,833,3335000,6835000,31,1.61333332,-3.3,8.7,2.552663698
Tampere,3335000,6835000,Tampere,1995,5,833,3335000,6835000,78,7.932258068,1,19.7,5.608748926
Tampere,3335000,6835000,Tampere,1995,6,833,3335000,6835000,56,16.08999996,10.4,21.4,3.431430116
Tampere,3335000,6835000,Tampere,1995,7,833,3335000,6835000,36,15.19677433,9.8,20.7,2.922291044
Tampere,3335000,6835000,Tampere,1995,8,833,3335000,6835000,80,15.18064517,10.4,20.7,6.672202003
Tampere,3335000,6835000,Tampere,1995,9,833,3335000,6835000,48,10.39000007,6.1,16.6,3.499753686
Tampere,3335000,6835000,Tampere,1995,10,833,3335000,6835000,38,7.677419416,-2.2,11.7,1.783436335
Tampere,3335000,6835000,Tampere,1995,11,833,3335000,6835000,35,-2.420000007,-13.5,3,2.035602653
Tampere,3335000,6835000,Tampere,1995,12,833,3335000,6835000,16,-9.180645147,-24,0.1,1.121634752
Tampere,3335000,6835000,Tampere,1996,1,833,3335000,6835000,6,-6.558064511,-18.8,0.4,0.749193114
Tampere,3335000,6835000,Tampere,1996,2,833,3335000,6835000,21,-12.47241384,-26.5,-0.6,1.578800443
Tampere,3335000,6835000,Tampere,1996,3,833,3335000,6835000,30,-4.825806474,-8.7,-0.3,2.287412963
Tampere,3335000,6835000,Tampere,1996,4,833,3335000,6835000,20,2.036666627,-2.8,7.2,1.604591114
Tampere,3335000,6835000,Tampere,1996,5,833,3335000,6835000,53,7.009677383,1.1,12.2,3.100468227
Tampere,3335000,6835000,Tampere,1996,6,833,3335000,6835000,44,12.89333328,9.3,18.3,3.901664838
Tampere,3335000,6835000,Tampere,1996,7,833,3335000,6835000,106,14.20000002,11.8,18.7,6.922303054
Tampere,3335000,6835000,Tampere,1996,8,833,3335000,6835000,10,17.42580645,13.1,20,1.045214389
Tampere,3335000,6835000,Tampere,1996,9,833,3335000,6835000,20,8.813333305,5,16.9,1.561019413
Tampere,3335000,6835000,Tampere,1996,10,833,3335000,6835000,62,6.470967697,1.1,10.9,2.921186973
Tampere,3335000,6835000,Tampere,1996,11,833,3335000,6835000,115,2.163333349,-3,7,4.6541293
Tampere,3335000,6835000,Tampere,1996,12,833,3335000,6835000,31,-6.090322614,-22.2,3.4,1.966384161
Tampere,3335000,6835000,Tampere,1997,1,833,3335000,6835000,39,-6.00322578,-15.7,1.4,2.380024397
Tampere,3335000,6835000,Tampere,1997,2,833,3335000,6835000,37,-5.292857079,-18.3,3.6,2.261654121
Tampere,3335000,6835000,Tampere,1997,3,833,3335000,6835000,26,-1.787096749,-9.9,4.8,2.409657987
Tampere,3335000,6835000,Tampere,1997,4,833,3335000,6835000,46,-0.046666665,-4.2,4.9,2.861556525
Tampere,3335000,6835000,Tampere,1997,5,833,3335000,6835000,12,7.045161255,2.8,12.9,0.882323423
Tampere,3335000,6835000,Tampere,1997,6,833,3335000,6835000,80,16.2166666,8.4,21.5,7.498658884
Tampere,3335000,6835000,Tampere,1997,7,833,3335000,6835000,120,18.34193556,12.9,23.6,8.135280923
Tampere,3335000,6835000,Tampere,1997,8,833,3335000,6835000,23,17.9290322,12.1,22,1.914292592
Tampere,3335000,6835000,Tampere,1997,9,833,3335000,6835000,78,10.43999993,5.3,16.6,5.156850148
Tampere,3335000,6835000,Tampere,1997,10,833,3335000,6835000,49,2.645161324,-3.1,7.8,4.357171816
Tampere,3335000,6835000,Tampere,1997,11,833,3335000,6835000,50,-0.746666656,-7,4.3,3.032392174
Tampere,3335000,6835000,Tampere,1997,12,833,3335000,6835000,23,-3.745161333,-10,2,1.340839089
Tampere,3335000,6835000,Tampere,1998,1,833,3335000,6835000,63,-3.409677435,-16.7,2.4,2.89233321
Tampere,3335000,6835000,Tampere,1998,2,833,3335000,6835000,52,-6.421428529,-22.1,4.2,2.304814377
Tampere,3335000,6835000,Tampere,1998,3,833,3335000,6835000,22,-6.058064446,-15.1,3.1,1.677171198
Tampere,3335000,6835000,Tampere,1998,4,833,3335000,6835000,7,2.359999996,-8,15.6,0.773854363
Tampere,3335000,6835000,Tampere,1998,5,833,3335000,6835000,51,8.483870968,3.1,14.8,3.507595445
Tampere,3335000,6835000,Tampere,1998,6,833,3335000,6835000,83,13.10333339,6.3,19.7,4.36825013
Tampere,3335000,6835000,Tampere,1998,7,833,3335000,6835000,109,15.73548388,12.1,19.3,5.296986362
Tampere,3335000,6835000,Tampere,1998,8,833,3335000,6835000,66,13.34516131,8.4,16.1,3.324073159
Tampere,3335000,6835000,Tampere,1998,9,833,3335000,6835000,46,10.91999995,3.4,16,3.794127344
Tampere,3335000,6835000,Tampere,1998,10,833,3335000,6835000,83,5.361290332,1.8,10,3.664124241
Tampere,3335000,6835000,Tampere,1998,11,833,3335000,6835000,6,-3.413333306,-9.9,2,0.406838102
Tampere,3335000,6835000,Tampere,1998,12,833,3335000,6835000,43,-3.922580661,-14.5,3.2,1.94383503
Tampere,3335000,6835000,Tampere,1999,1,833,3335000,6835000,40,-7.964516119,-28.5,3.2,2.163231354
Tampere,3335000,6835000,Tampere,1999,2,833,3335000,6835000,51,-8.967857127,-26.6,0,3.09184796
Tampere,3335000,6835000,Tampere,1999,3,833,3335000,6835000,26,-2.299999993,-11.5,5.4,1.951012971
Tampere,3335000,6835000,Tampere,1999,4,833,3335000,6835000,34,4.353333328,-1.5,10.1,1.655363974
Tampere,3335000,6835000,Tampere,1999,5,833,3335000,6835000,11,7.064516125,0,15.2,0.660726222
Tampere,3335000,6835000,Tampere,1999,6,833,3335000,6835000,19,17.2466665,11.3,21.7,1.650148025
Tampere,3335000,6835000,Tampere,1999,7,833,3335000,6835000,39,17.30967734,13.2,24.1,2.407872393
Tampere,3335000,6835000,Tampere,1999,8,833,3335000,6835000,76,14.37741938,10.5,21,6.946647679
Tampere,3335000,6835000,Tampere,1999,9,833,3335000,6835000,45,12.15333327,7.2,18.3,4.45475337
Tampere,3335000,6835000,Tampere,1999,10,833,3335000,6835000,126,6.12258059,1.5,11.9,7.698205349
